primerid,logFC,pvalue,padj,regulation
COX6A1,1.07565829216299,5.14437869415348e-36,6.9872094619258e-33,up
PPDPF,1.07514247432819,4.91041034234312e-35,6.00248560248023e-32,up
ENSG00000279483,1.02363132002166,5.92451759315852e-14,9.78666257550942e-12,up
S100A10,1.00996942016741,3.89357525308713e-69,2.37975319468686e-65,up
C19orf33,0.979774879377251,7.62542993818428e-22,2.9129142363864e-19,up
COX6C,0.974565807279305,1.32157773949071e-22,5.57067803018427e-20,up
GPX4,0.951115492356585,9.60481449452836e-20,3.01049365079781e-17,up
MIF,0.939504084097848,5.2539632989549e-17,1.23612315183167e-14,up
NDUFA4,0.934571544094329,1.03310177368419e-22,4.51022717196983e-20,up
GSTP1,0.930768867970717,1.35657219109484e-65,4.14568461598584e-62,up
IFI27,0.90313914753929,1.0004928117941e-16,2.18393288060198e-14,up
HOPX,0.901568822600598,3.69787413323152e-48,7.53380223410368e-45,up
SERF2,0.894455276162103,3.46800490777615e-31,3.26099169174274e-28,up
ADIRF,0.88744765337092,7.16624013917192e-26,3.98182361187443e-23,up
LGALS1,0.882637577526548,4.97139558705608e-13,7.1494517242557e-11,up
COX4I1,0.876920502795734,6.66352534340385e-21,2.32728382279339e-18,up
TMSB10,0.875739370135741,2.97806785938051e-37,4.55048768913342e-34,up
CST3,0.867655320186069,1.01395268466696e-26,6.88586534298272e-24,up
COX7A2,0.858573555050984,2.63263001320999e-16,5.45445242058965e-14,up
LGALS3,0.846441854412177,3.01784330598428e-27,2.30563228577199e-24,up
MYL9,0.838748233425099,1.88492997713133e-23,9.21655361618137e-21,up
POLR2L,0.833762255842397,1.64462770995398e-21,5.91292033131692e-19,up
MGST3,0.828067181270118,1.04646068110259e-13,1.59899192072477e-11,up
FAU,0.827384239759662,2.29232559787835e-23,1.07774569647942e-20,up
S100A11,0.824954103939055,1.42781502694478e-22,5.81787029645766e-20,up
WFDC2,0.817153883439775,4.43835392066934e-12,5.77174875811298e-10,up
MYL6,0.814158357151959,2.50164713278327e-50,6.11602691022854e-47,up
COX7B,0.81164195825437,1.00118883478011e-13,1.54918130586736e-11,up
TMSB4X,0.807982710736762,1.64181048918547e-33,1.8244992199821e-30,up
PFN1,0.807771971721362,1.83250569569819e-18,5.09103400550335e-16,up
MGST1,0.807309124522734,1.62920707749889e-11,1.8788138976742e-09,up
HINT1,0.804884499938308,2.6480450045761e-17,6.47394042718765e-15,up
YBX1,0.803756755687537,4.44816661538233e-13,6.47314151267066e-11,up
ATP5E,0.800468749410415,1.70864518416696e-26,1.09928835427668e-23,up
GNG5,0.796804832836551,2.57125500175142e-16,5.41914157610506e-14,up
CHCHD2,0.795767585083212,3.57917206262973e-14,6.07663879077581e-12,up
PRDX5,0.794252243332779,2.87433874111486e-19,8.3656944693781e-17,up
TCEB2,0.790069802861958,6.23343488496517e-14,1.01596677378419e-11,up
VAMP8,0.788743828529954,2.05673856384361e-17,5.23782754258838e-15,up
CYB5A,0.775617538824923,5.25837728200643e-17,1.23612315183167e-14,up
NEDD8,0.772949883772301,3.96972634328314e-13,5.84649817111965e-11,up
CLIC3,0.772878515390781,1.78899792712109e-14,3.21598686193061e-12,up
COX5B,0.771951337560305,9.86315780108519e-14,1.5457338584675e-11,up
TSPO,0.769829333270513,3.36380920209696e-13,5.01453703493089e-11,up
CEACAM6,0.769089334006456,6.52515056532928e-15,1.24630375797789e-12,up
NDUFB11,0.764790167384168,2.31281579802277e-12,3.07302829511199e-10,up
TSTD1,0.764582441082248,7.9417841055378e-12,9.80609786930243e-10,up
MYL12A,0.763638703834657,2.81511919715216e-28,2.45800121899915e-25,up
TNNC1,0.760864892706423,7.92694872590798e-14,1.25842884708441e-11,up
CSTB,0.752270923312472,5.62507901156778e-16,1.14601609729008e-13,up
MYL12B,0.751830022422456,4.03210165768226e-26,2.42276509018133e-23,up
TOMM7,0.747804108605825,7.28080242536321e-12,9.20701800943229e-10,up
COX6B1,0.734321003548192,7.48859034067789e-12,9.34087023718843e-10,up
NDUFS5,0.729651785400789,1.09109405147912e-11,1.32054788963176e-09,up
CFL1,0.727396308088669,1.27844413917414e-14,2.33249271003951e-12,up
GAPDH,0.714487211167533,3.49192184678314e-12,4.58981211344915e-10,up
ATP5G3,0.71184961008094,8.52809277645245e-11,9.22543416808449e-09,up
TXN,0.711524634063663,5.49442639489888e-14,9.20052989743066e-12,up
ATP5J2,0.710848488928833,1.32297223865664e-11,1.55500121589796e-09,up
UQCRQ,0.706302700805156,7.15540402305214e-11,7.80961239087405e-09,up
SEPW1,0.695449346384961,9.34114381167278e-12,1.14186141953888e-09,up
UBA52,0.689836096403837,1.61753082442945e-11,1.8788138976742e-09,up
ANAPC11,0.689025455278669,8.96348213674165e-11,9.61136891574824e-09,up
COX7C,0.685107774957623,9.61411701005258e-13,1.33548825376003e-10,up
TALDO1,0.685003905861195,5.73177707947956e-10,5.35632696027996e-08,up
FOLR1,0.680826450067828,2.2746915340146e-10,2.35642621286394e-08,up
SFTA2,0.676111527644053,4.42809740291297e-24,2.35343750666123e-21,up
TPI1,0.668780996030046,9.77332695663495e-10,8.91560811327654e-08,up
RARRES3,0.667212911665063,3.00482635071352e-09,2.48182414264338e-07,up
PPIA,0.667152540000853,2.36636105246822e-20,7.81794527172203e-18,up
BTF3,0.662287524601237,2.58108506774196e-09,2.16103999096423e-07,up
BLVRB,0.661246001736476,3.92608300330177e-10,3.80892370098102e-08,up
TMA7,0.660877683736325,2.93678201819237e-10,2.94255929429373e-08,up
RABAC1,0.659092212206351,5.79982754916469e-11,6.44519017827174e-09,up
ARPC3,0.657111054708216,4.38081632133866e-10,4.15124796217393e-08,up
GPX1,0.655522967582598,1.5496303542884e-09,1.34345258516464e-07,up
RHOA,0.653702594868431,1.75463915501153e-11,2.00455224587485e-09,up
ATP5MK,0.652343402767191,4.47585881184276e-09,3.55278559194584e-07,up
FIS1,0.650000343477455,1.15667306165059e-10,1.22949317440146e-08,up
FTH1,0.644176342787195,5.69207036351784e-27,4.09293341903777e-24,up
GGTLC1,0.636895691839341,2.12857627030038e-08,1.55806684599711e-06,up
EEF1A1,0.632124984801614,2.25390816785774e-27,1.83678489625953e-24,up
CALM2,0.630680618462365,8.81176282328899e-17,1.95845434094336e-14,up
B2M,0.627408982719429,1.81680688876631e-23,9.21655361618137e-21,up
NME1-NME2,0.627294799775121,2.72923143053902e-10,2.75720041379413e-08,up
UBL5,0.624010985553415,4.03795648147728e-09,3.22614248559335e-07,up
PRDX1,0.62359422748722,7.75264735706415e-17,1.75496965356949e-14,up
ACTB,0.622401951972426,8.38555103956266e-32,8.54208132563449e-29,up
COX5A,0.621616080724897,3.4997225144435e-09,2.81451368529982e-07,up
CD9,0.620699040081041,3.29464930653517e-20,1.05983666113384e-17,up
NDUFB2,0.619936350708692,6.37127538493158e-09,4.96066689843335e-07,up
SOD1,0.617810048108393,6.12548255036843e-09,4.79986530100665e-07,up
WDR83OS,0.616886860839832,4.60020034550084e-08,3.12404716796679e-06,up
PEBP1,0.615972129193662,1.11978757879128e-09,9.99144771032449e-08,up
NDUFA13,0.615417919464615,1.95866760049244e-09,1.66269116308469e-07,up
NDUFS8,0.614075226980994,7.24215238728857e-09,5.56780319385003e-07,up
ENO1,0.609388683682118,3.09390364421616e-08,2.2378626122425e-06,up
CLTB,0.608519512532469,1.00568227804169e-07,6.27217355448042e-06,up
ATP5D,0.605773490072912,3.47781585809736e-08,2.43140125479708e-06,up
AGER,0.605723334551863,2.06002117825462e-15,4.12814735786632e-13,up
ATP5MJ,0.605133022078392,6.99260208742336e-08,4.57099293671995e-06,up
C19orf70,0.604790252716539,9.58666541319045e-10,8.81108255720602e-08,up
FXYD3,0.601741384606308,4.04647458757614e-10,3.8948114455536e-08,up
POMP,0.600386628630733,6.04389267368091e-08,3.9720722603804e-06,up
ATP5J,0.598023437198132,3.48081822308155e-08,2.43140125479708e-06,up
DSTN,0.593125076850183,5.43661028157643e-19,1.54551451353466e-16,up
ATP5C1,0.592901091985886,2.40889226711581e-08,1.7527558972157e-06,up
NDUFB9,0.592211425916218,1.79544074404201e-07,1.03525790826271e-05,up
UQCR10,0.591502705996077,3.37823604540315e-08,2.413676351228e-06,up
PRDX2,0.591379796145698,8.55583702509788e-09,6.53665948717478e-07,up
COX8A,0.589619477219307,7.43747794195664e-08,4.81035610383481e-06,up
LAMTOR5,0.584451816772083,3.41595229681319e-08,2.413676351228e-06,up
OAZ1,0.583790628250532,5.04828099286087e-11,5.71390619043808e-09,up
TAGLN2,0.582792525401127,6.9201983258136e-14,1.11305926756244e-11,up
NDUFB3,0.582074388913716,2.57647050268514e-09,2.16103999096423e-07,up
LSM4,0.58201478349914,7.16144323010259e-10,6.63193045793743e-08,up
NGFRAP1,0.579981174771561,2.39520577551693e-07,1.36181373953111e-05,up
OST4,0.577679741035253,1.22902959771967e-07,7.51182890126263e-06,up
SSR4,0.575803640276523,1.70400473676039e-07,9.87192128064408e-06,up
SLC25A5,0.572593582702182,9.07620464442794e-08,5.80877097243388e-06,up
KRT7,0.571755412441186,1.34540339104981e-19,4.11155276304822e-17,up
PRDX6,0.568839554029291,3.90207720854715e-08,2.69485829363166e-06,up
SRP14,0.568329136935338,1.70966057988212e-10,1.7862299938871e-08,up
PSME1,0.568110631212557,5.61829725341762e-07,3.0381758292074e-05,up
CAPG,0.567758132890567,3.41593135024333e-08,2.413676351228e-06,up
RNASE1,0.567190229455925,9.92567097059426e-18,2.58151919030945e-15,up
ATP5G2,0.567107523635205,1.43751086888254e-07,8.57177212742445e-06,up
TMEM14C,0.565193541673496,5.24985619090899e-08,3.50678918457221e-06,up
SKP1,0.564322530331224,1.42111256972407e-07,8.55747785827934e-06,up
CRIP1,0.5638510287181,3.77295100966779e-06,0.000159586689073284,up
NDUFA2,0.557363328516063,1.55669315024576e-07,9.15175426513632e-06,up
SLC25A6,0.552914190144796,1.69392117984195e-06,7.84336837211667e-05,up
DBI,0.55017360284068,3.17436612766696e-07,1.77997484149546e-05,up
CD151,0.547866582982572,1.0064568606814e-14,1.86408010075294e-12,up
SEC61B,0.547253540533412,5.64190046817801e-07,3.0381758292074e-05,up
ATP6V0E1,0.546987562947049,1.15141062614616e-06,5.58926506356739e-05,up
DYNLRB1,0.545636017756609,1.01149177755685e-06,5.08826151804732e-05,up
PLP2,0.545161999137514,1.64552805434332e-06,7.6774560825545e-05,up
NDUFA11,0.544019912145905,2.9372885588894e-07,1.66228774740111e-05,up
SUB1,0.542819027168974,6.07355666753584e-07,3.24205924471433e-05,up
NDUFA1,0.540158589357147,2.53354648714526e-06,0.000113029460798773,up
TRAPPC1,0.538537830101983,6.82252513843193e-07,3.54887435285923e-05,up
NDUFB4,0.536357783577759,1.53538297489905e-06,7.21866210967923e-05,up
FTL,0.533193348349464,2.3989179883436e-14,4.24990920137857e-12,up
KRTCAP2,0.532023736846254,1.48419487181862e-06,7.04941936351003e-05,up
GGT1,0.53150585511033,4.41360935455195e-07,2.43026850225419e-05,up
NDUFB10,0.530390818054993,6.49948599518469e-07,3.40985909034925e-05,up
SEC61G,0.526603909136748,4.15967934853393e-07,2.31126910711267e-05,up
MZT2B,0.52592994824044,1.95077762375303e-06,8.93120062650075e-05,up
ROMO1,0.524056361263467,1.55723567338707e-07,9.15175426513632e-06,up
ATP5H,0.5237970931601,2.07974519507643e-06,9.45085697569305e-05,up
SUMO2,0.521249120225684,2.35853012718165e-06,0.000105995118656869,up
ARF5,0.520394748524352,2.30609554256707e-07,1.31727625758598e-05,up
ANXA2,0.518226733953578,1.20966415988699e-20,4.1074818584607e-18,up
H3-3A,0.518028052528769,3.44595953066479e-07,1.92344334716193e-05,up
UQCRB,0.51740516701136,5.07948757824742e-06,0.000207664401861192,up
CALM1,0.51539033535954,4.70390463387105e-07,2.5555791219751e-05,up
SPCS1,0.514994472279161,1.72896342452093e-06,7.97541467975239e-05,up
ANXA5,0.514876194482222,5.29946183989116e-06,0.000214505369307382,up
NACA,0.513038442780081,1.04194422341726e-06,5.20976782806078e-05,up
GNB2L1,0.512548405865524,1.08380946041091e-07,6.69115497174899e-06,up
COMMD6,0.511637831923739,3.52909667296684e-06,0.000152977580604066,up
PSMD8,0.511332373487564,1.21161443895139e-07,7.44260045313656e-06,up
SPTSSA,0.510326750788672,5.17925874874947e-06,0.000210336408454198,up
PSMA7,0.509996706723824,5.88334564869322e-08,3.88746038970951e-06,up
DYNLL1,0.509676614469044,9.59641691814838e-06,0.000357642074412945,up
RBX1,0.509010982679125,7.4586687865963e-06,0.00029129318609378,up
EEF1D,0.50680883809769,3.6345606245851e-06,0.000156439679841297,up
PARK7,0.504479790404767,3.36734631568302e-06,0.000146726717989585,up
SAP18,0.503924196593533,4.41782180244775e-06,0.000183471774075507,up
NDUFB7,0.502281439378361,9.21113971644813e-06,0.000346452221211883,up
SDHC,0.498968568636041,1.50953887899245e-07,8.95757439650666e-06,up
RAN,0.498333239590819,3.30383791804852e-06,0.000144753099319803,up
BRK1,0.494521640508387,1.33647127697968e-06,6.45732209082989e-05,up
NOP10,0.492947406824524,8.11756445132058e-06,0.000312041219663342,up
CYSTM1,0.49167086087234,3.81978938083004e-06,0.000161010708245746,up
HSBP1,0.490744663098182,6.43651043694008e-06,0.000257123867912273,up
ATP5L,0.486218813652229,4.69360529395566e-06,0.000193180576139104,up
IFITM2,0.485842805025326,4.42068001202862e-05,0.00137502270908493,up
PHPT1,0.484245749072984,8.66826130672586e-06,0.000331127581916928,up
UQCRH,0.4831404488754,1.15209594641758e-05,0.000421653318832592,up
DAD1,0.482152390140191,1.55636534432294e-05,0.000553052615378012,up
SEPP1,0.480009567498087,1.42235725447046e-05,0.000509879621074688,up
SCP2,0.477243670964001,1.54724205609144e-06,7.2465467025524e-05,up
PEBP4,0.477158619456996,9.88698843145092e-06,0.00036403176682547,up
SH3BGRL3,0.476619570828178,1.5995516401966e-07,9.3554637558676e-06,up
DYNLT1,0.476446724271992,1.92124010896438e-05,0.000663424833106796,up
UQCR11,0.476082304922694,1.66412698395901e-05,0.000586233090833285,up
ARL6IP5,0.475218144791598,2.48586425239104e-05,0.000830251492383279,up
SLC25A3,0.475133256899796,2.34368443545871e-05,0.00078706589392987,up
LSMD1,0.474877011869069,3.18024746211597e-06,0.000139839370420524,up
GUK1,0.47336676845355,3.40074478840166e-05,0.00108257042430786,up
NDUFC1,0.472215516921911,1.85777416634187e-05,0.000648840897410373,up
PRKCDBP,0.472045601141464,4.62784641452008e-07,2.52548190049524e-05,up
SERP1,0.472043863177391,7.13388329860209e-06,0.000280400609138624,up
ATP5F1,0.4719192822864,3.6907037329623e-06,0.000157745323187871,up
ERP29,0.468170415736629,2.7439421351214e-05,0.000894451964259305,up
CD63,0.466169456835673,6.45505045901449e-09,4.9940846082907e-07,up
AK1,0.466111120342897,1.39392332465592e-05,0.000502634770518998,up
CHMP2A,0.466058633017662,1.40605423797588e-05,0.00050551785308874,up
ECH1,0.464837652176337,8.85891342558771e-06,0.000336308564330386,up
H2AZ1,0.461942393185708,2.29266577257675e-05,0.00077605290459213,up
C19orf53,0.460381598462087,5.46875532341167e-06,0.000220627277469915,up
C4orf3,0.459504463148111,3.07618659147028e-06,0.000135752003227916,up
TBCA,0.459279830788949,5.50268985111888e-05,0.00165677046157826,up
COX17,0.459064901919716,4.30501240956064e-05,0.00134589441673834,up
MMP24-AS1,0.458933413196244,1.23062031931445e-05,0.000446382871908007,up
NDUFAB1,0.458778504561524,9.35989413192128e-06,0.000350967318615355,up
SF3B14,0.45521503923538,2.72697069167678e-05,0.000893686051878204,up
TMEM258,0.453997325951031,2.29819332020902e-05,0.00077605290459213,up
COMT,0.452958731033742,8.21570280216669e-05,0.00229814075637725,up
TMEM141,0.452822976272267,9.44355566023443e-06,0.000353021481317143,up
ANXA3,0.451655974028512,7.2878928910455e-07,3.74315977731682e-05,up
PSMB5,0.451429836024496,4.69960001776332e-05,0.00144705064526798,up
ATP6V1F,0.451090818854772,1.874651555918e-05,0.000652706529759132,up
FAM96B,0.450881973459515,1.05619938773079e-06,5.24836638846388e-05,up
CAPNS1,0.450084082401344,7.4816761528935e-05,0.00213682264703201,up
CLIC1,0.448642312599269,2.49939242244237e-05,0.000832495176347018,up
ATP6V0B,0.448470765826277,6.86978350699163e-05,0.00199943413308252,up
CD59,0.447804238872063,3.32825331649438e-05,0.00107064654054809,up
NDUFB6,0.447403999900969,1.49652479057903e-05,0.000534898217544973,up
ALDOA,0.443687890110858,7.00813274499176e-05,0.00203003352309903,up
TMEM14B,0.442516967874022,1.51010698927362e-05,0.000538179237226842,up
CRIP2,0.440348298348981,8.98644345060017e-05,0.00246854572449745,up
BLVRA,0.435405326648507,4.21214983851697e-06,0.000175731466300449,up
EIF3H,0.435155359697142,0.000114498110470458,0.00304881559589018,up
TPT1,0.431969763147663,4.67965064697216e-08,3.16044472423136e-06,up
ATPIF1,0.429407642882586,7.38380041452702e-05,0.00212375473569831,up
BCAP31,0.427286393835708,5.9684401003974e-05,0.00177513897292598,up
PTRHD1,0.426259031034893,3.59924045017206e-06,0.000155466838384817,up
AURKAIP1,0.426256803314036,9.14714827028783e-05,0.00250705696089683,up
CKB,0.425276559397177,0.00039632876144431,0.00829575818475214,up
COA3,0.42378019708998,1.8858936166279e-05,0.000653064123786388,up
NDUFS6,0.422676953996313,1.168583445485e-05,0.000426410866794288,up
IFITM3,0.421528705886169,0.000377389712338764,0.00800904833963377,up
PGK1,0.419413270818209,0.000114729644478852,0.00304881559589018,up
TMEM160,0.418373479523115,0.00010775556158737,0.00290773506588082,up
EEF2,0.418269660694767,0.000124764176869084,0.00324493042137804,up
CCND1,0.415206085737516,0.000705530598399532,0.0129885633054757,up
ATP5G1,0.415194240585978,5.33055396694611e-05,0.00161288840821657,up
MYEOV2,0.413952665751392,5.79768038345121e-05,0.00173703051488499,up
CST6,0.413548440673391,0.000510687878133836,0.010183766104907,up
MPC1,0.411423841956057,8.26001052630902e-06,0.000316521531892168,up
SFN,0.411359007702145,0.000159847636004911,0.00401227413249289,up
TUBA1A,0.410869477772652,0.000378189866068352,0.00801211945029383,up
HCFC1R1,0.408617433723521,0.00015020046445109,0.00382510516135443,up
SNRPD2,0.407346675839305,0.00012031286086103,0.0031560180497108,up
TNFRSF12A,0.406012803339916,0.000763718608699261,0.013708805099471,up
HINT2,0.405942245033876,3.45530161994758e-05,0.00109708070135686,up
FKBP1A,0.405215001962779,0.000207599815504662,0.00509407082786895,up
NDUFA6,0.404315831756829,0.000162521938093185,0.00406271609662801,up
RAC1,0.403561171451027,0.000103116016264762,0.00279026886992911,up
KRT8,0.402324736901426,0.000278187122838028,0.00620540034593441,up
KRT19,0.402298876995832,2.62107402067443e-10,2.67000073572702e-08,up
COX7A2L,0.400971954469542,4.46095283657527e-05,0.00138402760087046,up
NDUFA12,0.399232692886345,7.9810185406578e-05,0.002253117104873,up
TEX264,0.396958989285173,4.75269502765329e-06,0.000194956187979979,up
GABARAP,0.395889307341908,0.000214463928148716,0.00522232481611535,up
APRT,0.394642680742922,0.000420220484025821,0.00870639863852819,up
ERH,0.391766780473674,0.000216603358604359,0.00524308803085087,up
NENF,0.391493912799761,3.3687672392202e-05,0.00107701730649315,up
VPS29,0.387958782799606,2.13322753131692e-06,9.64132001087171e-05,up
SNRPB,0.387578933137749,0.000134431991711312,0.00347420014097057,up
EIF6,0.386730459332007,0.000131822712179102,0.00341398481711301,up
EEF1B2,0.385586802991818,0.00121935564783974,0.0195866011027502,up
BCAM,0.385115364691199,0.00132732945525968,0.0208283379474894,up
PHB1,0.385086871362594,1.87952142077237e-05,0.000652706529759132,up
NDUFA3,0.384490255101985,0.00022657513124288,0.00540572323370648,up
ATP5A1,0.384337678768104,0.00071657434821542,0.0131043806791713,up
GSN,0.384218647572992,0.00117928392421012,0.0189928414882009,up
