"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0048008","platelet-derived growth factor receptor signaling pathway","3/428","60/10170",0.05,1.18808411214953,0.306259172194063,0.465851005393911,0.869432482771889,0.84387512193611,"PTPN1/VEGFA/EGFR",3,"6"
"GO:0141193","nuclear receptor-mediated signaling pathway","6/428","130/10170",0.0461538461538462,1.09669302659957,0.232561017907608,0.468320695021034,0.869432482771889,0.84387512193611,"CALCOCO1/UBR5/CRY2/DDX5/DDX17/NR2C1",6,"6"
"GO:0006368","transcription elongation by RNA polymerase II","5/428","107/10170",0.0467289719626168,1.11035898331732,0.240531959308338,0.470993906095765,0.869432482771889,0.84387512193611,"CDK12/CDK13/CCNT2/MED15/SETD2",5,"6"
"GO:0051258","protein polymerization","9/428","201/10170",0.0447761194029851,1.06395592132794,0.191950804157088,0.473189233454577,0.869432482771889,0.84387512193611,"AKAP9/TTC17/RICTOR/DLG1/DIAPH2/ZNF207/SPTBN1/COBL/WASF3",9,"6"
"GO:0006865","amino acid transport","4/428","84/10170",0.0476190476190476,1.13150867823765,0.253671408008831,0.473836440342046,0.869432482771889,0.84387512193611,"SLC38A2/NF1/SERINC5/SLC7A6",4,"6"
"GO:0010977","negative regulation of neuron projection development","4/428","84/10170",0.0476190476190476,1.13150867823765,0.253671408008831,0.473836440342046,0.869432482771889,0.84387512193611,"RUFY3/PTPN1/GAK/ULK1",4,"6"
"GO:0038061","non-canonical NF-kappaB signal transduction","4/428","84/10170",0.0476190476190476,1.13150867823765,0.253671408008831,0.473836440342046,0.869432482771889,0.84387512193611,"RC3H1/AGO3/HDAC7/RTKN2",4,"6"
"GO:0045834","positive regulation of lipid metabolic process","4/428","84/10170",0.0476190476190476,1.13150867823765,0.253671408008831,0.473836440342046,0.869432482771889,0.84387512193611,"PRKAA1/OGT/QKI/ZBTB20",4,"6"
"GO:0002828","regulation of type 2 immune response","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"DENND1B",1,"6"
"GO:0003299","muscle hypertrophy in response to stress","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ATP2B4",1,"6"
"GO:0006525","arginine metabolic process","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ATP2B4",1,"6"
"GO:0008090","retrograde axonal transport","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"DST",1,"6"
"GO:0014887","cardiac muscle adaptation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ATP2B4",1,"6"
"GO:0014898","cardiac muscle hypertrophy in response to stress","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ATP2B4",1,"6"
"GO:0016082","synaptic vesicle priming","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"UNC13B",1,"6"
"GO:0021544","subpallium development","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"SECISBP2",1,"6"
"GO:0021756","striatum development","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"SECISBP2",1,"6"
"GO:0022010","central nervous system myelination","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"MYRF",1,"6"
"GO:0030242","autophagy of peroxisome","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"RB1CC1",1,"6"
"GO:0030318","melanocyte differentiation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"HPS4",1,"6"
"GO:0032228","regulation of synaptic transmission, GABAergic","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"NF1",1,"6"
"GO:0032291","axon ensheathment in central nervous system","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"MYRF",1,"6"
"GO:0032703","negative regulation of interleukin-2 production","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"HDAC7",1,"6"
"GO:0033194","response to hydroperoxide","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"DAPK1",1,"6"
"GO:0034497","protein localization to phagophore assembly site","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"LRBA",1,"6"
"GO:0034755","iron ion transmembrane transport","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"SLC25A37",1,"6"
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"PARP14",1,"6"
"GO:0042634","regulation of hair cycle","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"NIPBL",1,"6"
"GO:0042832","defense response to protozoan","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"LYST",1,"6"
"GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"RC3H1",1,"6"
"GO:0045717","negative regulation of fatty acid biosynthetic process","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ACADL",1,"6"
"GO:0045945","positive regulation of transcription by RNA polymerase III","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"SF3B1",1,"6"
"GO:0046697","decidualization","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ASH1L",1,"6"
"GO:0048143","astrocyte activation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"EGFR",1,"6"
"GO:0048308","organelle inheritance","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"VPS13B",1,"6"
"GO:0048313","Golgi inheritance","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"VPS13B",1,"6"
"GO:0051014","actin filament severing","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"SRGAP2",1,"6"
"GO:0060292","long-term synaptic depression","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"VPS13A",1,"6"
"GO:0060546","negative regulation of necroptotic process","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"ARHGEF2",1,"6"
"GO:0072574","hepatocyte proliferation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"CFLAR",1,"6"
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"CFLAR",1,"6"
"GO:0086091","regulation of heart rate by cardiac conduction","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"AKAP9",1,"6"
"GO:0090023","positive regulation of neutrophil chemotaxis","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"DAPK2",1,"6"
"GO:0090183","regulation of kidney development","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"VEGFA",1,"6"
"GO:0090231","regulation of spindle checkpoint","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"PRP4K",1,"6"
"GO:0095500","acetylcholine receptor signaling pathway","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"AGRN",1,"6"
"GO:1900017","positive regulation of cytokine production involved in inflammatory response","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"STAT3",1,"6"
"GO:1901381","positive regulation of potassium ion transmembrane transport","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"AKAP9",1,"6"
"GO:1901623","regulation of lymphocyte chemotaxis","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"NEDD9",1,"6"
"GO:1903020","positive regulation of glycoprotein metabolic process","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"PAWR",1,"6"
"GO:1903894","regulation of IRE1-mediated unfolded protein response","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"PTPN1",1,"6"
"GO:1905038","regulation of membrane lipid metabolic process","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"PRKAA1",1,"6"
"GO:1905906","regulation of amyloid fibril formation","1/428","15/10170",0.0666666666666667,1.58411214953271,0.474502877974451,0.475542378219027,0.869432482771889,0.84387512193611,"USP8",1,"6"
"GO:1901342","regulation of vasculature development","8/428","178/10170",0.0449438202247191,1.06794077496587,0.191668714617984,0.476185591177101,0.869432482771889,0.84387512193611,"ATP2B4/NF1/EMP2/QKI/GTF2I/VEGFA/STAT3/COL4A3",8,"6"
"GO:0008593","regulation of Notch signaling pathway","3/428","61/10170",0.0491803278688525,1.16860732342577,0.276837041247511,0.476783895023814,0.869432482771889,0.84387512193611,"CD46/HERC2/STAT3",3,"6"
"GO:0043271","negative regulation of monoatomic ion transport","3/428","61/10170",0.0491803278688525,1.16860732342577,0.276837041247511,0.476783895023814,0.869432482771889,0.84387512193611,"SESTD1/NEDD4L/GABRE",3,"6"
"GO:0051298","centrosome duplication","3/428","61/10170",0.0491803278688525,1.16860732342577,0.276837041247511,0.476783895023814,0.869432482771889,0.84387512193611,"USP33/KAT2A/CENATAC",3,"6"
"GO:1903707","negative regulation of hemopoiesis","3/428","61/10170",0.0491803278688525,1.16860732342577,0.276837041247511,0.476783895023814,0.869432482771889,0.84387512193611,"RC3H1/NF1/QKI",3,"6"
"GO:0031667","response to nutrient levels","15/428","343/10170",0.043731778425656,1.03914062287131,0.154561477324679,0.477268432043272,0.869432482771889,0.84387512193611,"CSNK1A1/PRKAA1/SLC38A2/NFKBIZ/OGT/USP33/RICTOR/PTPN1/FLCN/KAT2A/ULK1/ABCA1/EGFR/TNRC6A/SESN1",15,"6"
"GO:0002695","negative regulation of leukocyte activation","5/428","108/10170",0.0462962962962963,1.10007788161994,0.219151663079205,0.479168073375241,0.869432482771889,0.84387512193611,"RC3H1/TNFRSF14/DLG1/SCGB1A1/PAWR",5,"6"
"GO:0007009","plasma membrane organization","5/428","108/10170",0.0462962962962963,1.10007788161994,0.219151663079205,0.479168073375241,0.869432482771889,0.84387512193611,"EPB41L3/EMP2/SPTBN1/STX2/MYRF",5,"6"
"GO:0000387","spliceosomal snRNP assembly","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"SRSF10/PRP4K",2,"6"
"GO:0010824","regulation of centrosome duplication","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"KAT2A/CENATAC",2,"6"
"GO:0010965","regulation of mitotic sister chromatid separation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"ZNF207/PRP4K",2,"6"
"GO:0014009","glial cell proliferation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"NF1/EGFR",2,"6"
"GO:0021675","nerve development","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"NAV2/PLXNA1",2,"6"
"GO:0030488","tRNA methylation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"TARBP1/WDR6",2,"6"
"GO:0030521","androgen receptor signaling pathway","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"DDX5/DDX17",2,"6"
"GO:0034103","regulation of tissue remodeling","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"NF1/EGFR",2,"6"
"GO:0042698","ovulation cycle","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"SCAPER/EGFR",2,"6"
"GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"RC3H1/NFKBIZ",2,"6"
"GO:0045010","actin nucleation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"ABI2/WASF3",2,"6"
"GO:0048645","animal organ formation","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"EMP2/RBPJ",2,"6"
"GO:0170040","proteinogenic amino acid catabolic process","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"GLS/ATP2B4",2,"6"
"GO:2001257","regulation of cation channel activity","2/428","38/10170",0.0526315789473684,1.25061485489424,0.324405316499223,0.47932106925971,0.869432482771889,0.84387512193611,"HOMER1/HTT",2,"6"
"GO:1901699","cellular response to nitrogen compound","18/428","415/10170",0.0433734939759036,1.03062718162369,0.13352248025798,0.482475389708234,0.871087371285761,0.845481364254066,"ATRX/ZFP36L1/AKAP9/PRKAA1/AGRN/CFLAR/OGT/RAF1/ATP2B4/PTPN1/ZNF106/UBR2/PRKDC/ARHGEF2/PHIP/STAT3/EGFR/SESN1",18,"6"
"GO:0016239","positive regulation of macroautophagy","4/428","85/10170",0.0470588235294118,1.11819681143485,0.229358171680283,0.483060993610752,0.871087371285761,0.845481364254066,"VPS13D/ULK1/HTT/SESN1",4,"6"
"GO:0030856","regulation of epithelial cell differentiation","4/428","85/10170",0.0470588235294118,1.11819681143485,0.229358171680283,0.483060993610752,0.871087371285761,0.845481364254066,"ZFP36L1/AHI1/VEGFA/BLTP1",4,"6"
"GO:0062207","regulation of pattern recognition receptor signaling pathway","6/428","132/10170",0.0454545454545455,1.08007646559048,0.194090916830206,0.483127164687473,0.871087371285761,0.845481364254066,"CSNK1A1/OGT/PRKDC/OTUD4/PLCG2/SLC19A1",6,"6"
"GO:0035148","tube formation","5/428","109/10170",0.0458715596330275,1.0899854239904,0.197971095957055,0.487299778178481,0.871087371285761,0.845481364254066,"STK3/KAT2A/SETD2/VEGFA/COBL",5,"6"
"GO:0045739","positive regulation of DNA repair","5/428","109/10170",0.0458715596330275,1.0899854239904,0.197971095957055,0.487299778178481,0.871087371285761,0.845481364254066,"FUS/SMCHD1/EPC1/PRKDC/EGFR",5,"6"
"GO:0014013","regulation of gliogenesis","3/428","62/10170",0.0483870967741935,1.14975881820923,0.247909162354399,0.487612172383199,0.871087371285761,0.845481364254066,"NF1/QKI/EGFR",3,"6"
"GO:0018210","peptidyl-threonine modification","3/428","62/10170",0.0483870967741935,1.14975881820923,0.247909162354399,0.487612172383199,0.871087371285761,0.845481364254066,"CDK10/LMTK2/PRKDC",3,"6"
"GO:0042476","odontogenesis","3/428","62/10170",0.0483870967741935,1.14975881820923,0.247909162354399,0.487612172383199,0.871087371285761,0.845481364254066,"ANKRD11/ITGB6/LAMA5",3,"6"
"GO:0060761","negative regulation of response to cytokine stimulus","3/428","62/10170",0.0483870967741935,1.14975881820923,0.247909162354399,0.487612172383199,0.871087371285761,0.845481364254066,"PARP14/PXDN/OTUD4",3,"6"
"GO:0098869","cellular oxidant detoxification","3/428","62/10170",0.0483870967741935,1.14975881820923,0.247909162354399,0.487612172383199,0.871087371285761,0.845481364254066,"PXDN/SESN1/DUOX1",3,"6"
"GO:0000165","MAPK cascade","20/428","464/10170",0.0431034482758621,1.02421044150822,0.111886709498119,0.489387976954938,0.871087371285761,0.845481364254066,"GCNT2/ZFP36L1/CDK10/IL6R/AKAP13/ASH1L/STK3/CFLAR/RB1CC1/RAF1/MEF2A/PTPN1/FLCN/DLG1/NF1/VEGFA/SPAG9/PLCG2/EGFR/NPNT",20,"6"
"GO:0042742","defense response to bacterium","6/428","133/10170",0.0451127819548872,1.07195558990935,0.175075486545227,0.490483526372958,0.871087371285761,0.845481364254066,"IL6R/TNFRSF14/NFKBIZ/LYST/RBPJ/RNF213",6,"6"
"GO:0045619","regulation of lymphocyte differentiation","6/428","133/10170",0.0451127819548872,1.07195558990935,0.175075486545227,0.490483526372958,0.871087371285761,0.845481364254066,"ZFP36L1/RC3H1/CD46/NFKBIZ/KAT2A/PRKDC",6,"6"
"GO:0014074","response to purine-containing compound","4/428","86/10170",0.0465116279069767,1.1051945229298,0.205334952013994,0.492221017282666,0.871087371285761,0.845481364254066,"ZFP36L1/AKAP9/PRKAA1/DUOX1",4,"6"
"GO:0030520","estrogen receptor signaling pathway","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"DDX5/DDX17",2,"6"
"GO:0032365","intracellular lipid transport","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"ABCA1/VPS53",2,"6"
"GO:0044788","modulation by host of viral process","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"IGF2R/SMC5",2,"6"
"GO:0045453","bone resorption","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"NF1/EGFR",2,"6"
"GO:0048489","synaptic vesicle transport","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"KIFC2/LIN7A",2,"6"
"GO:0050853","B cell receptor signaling pathway","2/428","39/10170",0.0512820512820513,1.21854780733285,0.286608815983704,0.493063856958228,0.871087371285761,0.845481364254066,"NFKBIZ/PLCG2",2,"6"
"GO:0110053","regulation of actin filament organization","8/428","181/10170",0.0441988950276243,1.05024009913771,0.142943928691083,0.495165582614439,0.871087371285761,0.845481364254066,"ABI2/RICTOR/DLG1/SPTBN1/LIMCH1/WASF3/PLEKHH2/PHLDB2",8,"6"
"GO:0072523","purine-containing compound catabolic process","5/428","110/10170",0.0454545454545455,1.08007646559048,0.176986114018342,0.495386352387621,0.871087371285761,0.845481364254066,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0001562","response to protozoan","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"LYST",1,"6"
"GO:0001916","positive regulation of T cell mediated cytotoxicity","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"STX7",1,"6"
"GO:0002070","epithelial cell maturation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"VEGFA",1,"6"
"GO:0002673","regulation of acute inflammatory response","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"ASH1L",1,"6"
"GO:0003091","renal water homeostasis","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"MLLT6",1,"6"
"GO:0006662","glycerol ether metabolic process","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"FAR1",1,"6"
"GO:0007000","nucleolus organization","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"BAZ2A",1,"6"
"GO:0007215","glutamate receptor signaling pathway","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"HOMER1",1,"6"
"GO:0007608","sensory perception of smell","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"NAV2",1,"6"
"GO:0032252","secretory granule localization","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"UNC13B",1,"6"
"GO:0032928","regulation of superoxide anion generation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"EGFR",1,"6"
"GO:0034695","response to prostaglandin E","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PRKAA1",1,"6"
"GO:0035313","wound healing, spreading of epidermal cells","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PHLDB2",1,"6"
"GO:0035455","response to interferon-alpha","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"IFNAR2",1,"6"
"GO:0035902","response to immobilization stress","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"BRD1",1,"6"
"GO:0035973","aggrephagy","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"HTT",1,"6"
"GO:0035994","response to muscle stretch","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"RAF1",1,"6"
"GO:0036315","cellular response to sterol","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"ABCA1",1,"6"
"GO:0043249","erythrocyte maturation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"BRD1",1,"6"
"GO:0044060","regulation of endocrine process","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"CRY2",1,"6"
"GO:0045591","positive regulation of regulatory T cell differentiation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"CD46",1,"6"
"GO:0045624","positive regulation of T-helper cell differentiation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"NFKBIZ",1,"6"
"GO:0045649","regulation of macrophage differentiation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"QKI",1,"6"
"GO:0046485","ether lipid metabolic process","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"FAR1",1,"6"
"GO:0048015","phosphatidylinositol-mediated signaling","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PLCG2",1,"6"
"GO:0048333","mesodermal cell differentiation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"ITGA3",1,"6"
"GO:0048535","lymph node development","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"RC3H1",1,"6"
"GO:0048714","positive regulation of oligodendrocyte differentiation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"QKI",1,"6"
"GO:0050849","negative regulation of calcium-mediated signaling","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"ATP2B4",1,"6"
"GO:0060045","positive regulation of cardiac muscle cell proliferation","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"RBPJ",1,"6"
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"CFLAR",1,"6"
"GO:0071624","positive regulation of granulocyte chemotaxis","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"DAPK2",1,"6"
"GO:0097186","amelogenesis","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"ITGB6",1,"6"
"GO:0110156","mRNA methylguanosine-cap decapping","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"DCP2",1,"6"
"GO:1901201","regulation of extracellular matrix assembly","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PHLDB2",1,"6"
"GO:1901798","positive regulation of signal transduction by p53 class mediator","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"DDX5",1,"6"
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PTPN1",1,"6"
"GO:1903897","regulation of PERK-mediated unfolded protein response","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PTPN1",1,"6"
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"NFAT5",1,"6"
"GO:1905606","regulation of presynapse assembly","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"FARP1",1,"6"
"GO:2000042","negative regulation of double-strand break repair via homologous recombination","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"SMCHD1",1,"6"
"GO:2000353","positive regulation of endothelial cell apoptotic process","1/428","16/10170",0.0625,1.48510514018692,0.407018579062627,0.497646549772179,0.871087371285761,0.845481364254066,"PTPN1",1,"6"
"GO:0034340","response to type I interferon","3/428","63/10170",0.0476190476190476,1.13150867823765,0.219457536738156,0.498330931451259,0.871087371285761,0.845481364254066,"PTPN1/IFNAR2/SETD2",3,"6"
"GO:0042982","amyloid precursor protein metabolic process","3/428","63/10170",0.0476190476190476,1.13150867823765,0.219457536738156,0.498330931451259,0.871087371285761,0.845481364254066,"DLG1/GSAP/PAWR",3,"6"
